year,cz,youth_high,youth_low,young_high,young_low,old_high,old_low,annual_wage_high,annual_wage_low,employed_pop_high,employed_pop_low,hourly_wage_high,hourly_wage_low,mean_rent,n_renters,pm25_mean,pm25_n_monitors,ozone_mean,ozone_n_obs,pm25_imputed,imputation_method,pm25_final,pm25_is_imputed,in_returns,in_exemptions,in_agi,out_returns,out_exemptions,out_agi,net_returns,net_exemptions,net_agi,total_emp,total_est,total_payroll,accommodation_food,administrative,agriculture,arts_entertainment,construction,education,finance,health_care,information,management,manufacturing,mining,other_services,professional_services,real_estate,retail,transportation,utilities,wholesale,high_skill_share,pollution_share,lon,lat,total_pop,share_old,share_young,share_high_skill,share_low_skill,skill_wage_premium,log_total_pop,log_pm25_mean,log_ozone_mean,log_mean_rent,log_hourly_wage_high,log_hourly_wage_low,log_total_emp
2015,25800.0,,,,,,,,,,,,,,,,,,,7.680545889896387,IDW_k5,7.680545889896387,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89.9944993989978,36.02107042659265,0.0,,,,,,,,,,,,
2019,25800.0,,,,,,,,,,,,,,,,,,,7.497338903390378,IDW_k5,7.497338903390378,True,,,,,,,,,,123361.0,9177.0,5553953.0,10473.0,2228.0,805.0,703.0,4837.0,206.0,2689.0,21204.0,343.0,635.0,22599.0,0.0,2847.0,984.0,2116.0,16492.0,4393.0,530.0,4176.0,0.2061105211533629,0.1940159369654915,-89.9944993989978,36.02107042659265,0.0,,,,,,,,,,,,11.722870295119682
2000,25900.0,,,,,,,,,,,,,,,14.9724115,12.0,,,,,14.9724115,False,,,,,,,,,,253361.0,26858.0,5368795.0,22262.0,5636.0,1409.0,1071.0,12306.0,1938.0,5738.0,23247.0,1627.0,1303.0,39190.0,0.0,9777.0,4335.0,2016.0,38437.0,6130.0,342.0,9694.0,0.1455827850379498,0.1615915630266694,-90.72973098798862,36.02818235771888,0.0,,,,,,,2.7062092743024775,,,,,12.442570628157684
2010,25900.0,,,,,,,,,,,,,,,,,,,,,,False,2684.0,5456.0,78946.0,2274.0,4466.0,67460.0,410.0,990.0,11486.0,246908.0,26924.0,7489203.0,29237.0,8069.0,1048.0,1187.0,9008.0,1566.0,9431.0,36055.0,996.0,2737.0,20992.0,0.0,8918.0,5059.0,2244.0,33397.0,5216.0,0.0,9526.0,0.2150882109935684,0.0892640173667924,-90.72973098798862,36.02818235771888,0.0,,,,,,,,,,,,12.416771076590443
2015,25900.0,,,,,,,,,,,,,,,,,,,8.017399823971047,IDW_k5,8.017399823971047,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.72973098798862,36.02818235771888,0.0,,,,,,,,,,,,
2019,25900.0,,,,,,,,,,,,,,,7.52449,8.0,,,,,7.52449,False,,,,,,,,,,354395.0,24764.0,13314648.0,38937.0,15483.0,1098.0,1984.0,11974.0,1884.0,9480.0,56656.0,3311.0,2280.0,35710.0,140.0,10072.0,10004.0,3070.0,51864.0,9940.0,942.0,16062.0,0.2295038022545464,0.1069146009396295,-90.72973098798862,36.02818235771888,0.0,,,,,,,2.0181630342517933,,,,,12.778167389261395
2000,26001.0,,,,,,,,,,,,,,,,,,,8.690700271350288,IDW_k5,8.690700271350288,True,,,,,,,,,,20230.0,3292.0,379965.0,3544.0,0.0,0.0,58.0,352.0,0.0,538.0,960.0,212.0,0.0,291.0,0.0,1175.0,250.0,0.0,3462.0,20.0,0.0,368.0,0.0968858131487889,0.0143845773603559,-95.34440733396306,48.773141329994935,0.0,,,,,,,,,,,,9.91492193016179
2010,26001.0,,,,,,,,,,,,,,,,,,,,,,False,104.0,184.0,3108.0,286.0,424.0,8136.0,-182.0,-240.0,-5028.0,23494.0,3410.0,585399.0,3565.0,210.0,23.0,58.0,228.0,0.0,866.0,1306.0,133.0,0.0,4021.0,0.0,787.0,335.0,0.0,3381.0,107.0,0.0,120.0,0.1123691155188558,0.172129054226611,-95.34440733396306,48.773141329994935,0.0,,,,,,,,,,,,10.064500348383831
2015,26001.0,,,,,,,,,,,,,,,,,,,5.998181984063466,IDW_k5,5.998181984063466,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-95.34440733396306,48.773141329994935,0.0,,,,,,,,,,,,
2019,26001.0,,,,,,,,,,,,,,,,,,,4.931694726840805,IDW_k5,4.931694726840805,True,,,,,,,,,,29920.0,2739.0,1122305.0,4403.0,431.0,220.0,143.0,1324.0,0.0,898.0,1926.0,121.0,0.0,5418.0,0.0,1185.0,347.0,143.0,3992.0,694.0,62.0,390.0,0.1100267379679144,0.1905080213903743,-95.34440733396306,48.773141329994935,0.0,,,,,,,,,,,,10.306282432088414
1980,26002.0,0.0,0.0,6880.0,84320.0,900.0,38860.0,20500.79872204473,13175.078751431844,6260.0,69840.0,11.308919816742945,7.742843305242418,233.8825413774693,37460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.1510297992996,47.36874724270032,130960.0,0.3036041539401344,0.6963958460598656,0.059407452657299936,0.9405925473427,1.460564210189564,11.782647212045017,,,5.4548190294082985,2.425591778647673,2.046768972242877,
1990,26002.0,0.0,0.0,17776.0,69512.0,4367.0,38299.0,28192.510267360907,18213.21242890599,17093.0,59780.0,15.513616107686454,11.155618854739233,353.31389242520686,37704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.1510297992996,47.36874724270032,129954.0,0.32831617341520847,0.6716838265847915,0.17039106145251395,0.8296089385474861,1.3906549076025323,11.77493582066555,,,5.867356875486174,2.741718096866713,2.4119433041349234,
2000,26002.0,0.0,0.0,23171.0,69717.0,5925.0,34568.0,42889.0137666441,25517.727519539283,22155.0,60775.0,23.27473029135172,15.043723840696812,491.6504342681976,37189.0,7.334825184210527,38.0,,,,,7.334825184210527,False,,,,,,,,,,501901.0,45292.0,11944358.0,57745.0,15962.0,1191.0,4499.0,21029.0,5220.0,15350.0,90794.0,6542.0,4496.0,20611.0,58.0,28280.0,16948.0,4499.0,78080.0,7374.0,2807.0,14957.0,0.2686864541015061,0.0491471425639717,-92.1510297992996,47.36874724270032,133381.0,0.3035889669443174,0.6964110330556826,0.2181420142299128,0.7818579857700872,1.5471388957824457,11.80096497353411,1.9926335782107996,,6.197767964513068,3.1473682351841417,2.710960883665926,13.12615816806981
2008,26002.0,0.0,0.0,25956.0,62436.0,8302.0,33514.0,56354.61141504676,34116.37262501181,25773.0,52895.0,27.663832344176647,18.403464429803304,793.2090373097807,42911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.1510297992996,47.36874724270032,130208.0,0.3211477021381175,0.6788522978618825,0.26310211354141066,0.7368978864585893,1.5031861229006824,11.776888450801417,,,6.676086790062557,3.320125868489395,2.9125389311201295,
2009,26002.0,0.0,0.0,48322.0,119563.0,15281.0,71551.0,58834.51568279177,33760.69869768745,47855.0,99976.0,30.03912356721576,19.574595828208757,761.0735189928606,91745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.1510297992996,47.36874724270032,254717.0,0.3408959747484463,0.6591040252515536,0.24970064817032236,0.7502993518296777,1.5345973848372734,12.447908403930608,,,6.634729961596,3.402500650944879,2.97423259431805,
2010,26002.0,0.0,0.0,52020.0,129819.0,19111.0,68714.0,58074.936427149456,32428.88115446878,53246.0,111809.0,28.94316665505233,19.14485932390607,761.4365299334811,90200.0,,,0.0316453742004264,938.0,,,,False,3962.0,6224.0,137176.0,4276.0,6420.0,137710.0,-314.0,-196.0,-534.0,527414.0,45458.0,18482842.0,58446.0,16859.0,847.0,5836.0,19895.0,7280.0,14188.0,122627.0,7221.0,4214.0,13843.0,15092.0,25588.0,15599.0,5947.0,63402.0,10997.0,1357.0,9799.0,0.3164781367199202,0.0590409052471113,-92.1510297992996,47.36874724270032,269664.0,0.3256830722677109,0.674316927732289,0.26377640322772045,0.7362235967722796,1.511798345726739,12.50493201857208,,-3.453163295878459,6.635206820120192,3.3653341366081433,2.9520342369736157,13.17574109786565
2011,26002.0,0.0,0.0,43322.0,138912.0,19442.0,68004.0,56652.43965651834,33142.0737037037,44835.0,116100.0,29.75109198934355,19.92057775394132,777.6602923688604,83251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.1510297992996,47.36874724270032,269680.0,0.32425838030258086,0.6757416196974192,0.2327350934440819,0.7672649065559182,1.4934853977042533,12.504991349907943,,,6.656289786623019,3.3928658368421605,2.991753255447766,
2012,26002.0,0.0,0.0,19700.0,53499.0,7695.0,27611.0,59811.821205512046,34944.79266490529,20174.0,44662.0,30.183171018586624,20.30337350076981,805.8329398894518,34736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.1510297992996,47.36874724270032,108505.0,0.3253859269158103,0.6746140730841896,0.25247684438505136,0.7475231556149486,1.4866086671479604,11.594551533850174,,,6.691876450414487,3.4072845180185802,3.010787054544924,
2013,26002.0,0.0,0.0,14285.0,40377.0,6030.0,21056.0,60185.83773941192,34778.84393579073,14828.0,33640.0,30.761171846805325,20.749679611996054,796.4288721344101,26129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.1510297992996,47.36874724270032,81748.0,0.33133532318833486,0.6686646768116651,0.2485076087488379,0.7514923912511621,1.4824890033011067,11.311396623628427,,,6.680137824840804,3.4262532403619,3.032530806171771,
2015,26002.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,4.9849700769230765,26.0,0.0294571436170212,1128.0,,,4.9849700769230765,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.1510297992996,47.36874724270032,0.0,,,,,,,1.6064274007725314,-3.524818830658527,,,,
2016,26002.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.1510297992996,47.36874724270032,0.0,,,,,,,,,,,,
2017,26002.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.1510297992996,47.36874724270032,0.0,,,,,,,,,,,,
2018,26002.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.1510297992996,47.36874724270032,0.0,,,,,,,,,,,,
2019,26002.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,4.141005884615384,26.0,0.029909804347826,1104.0,,,4.141005884615384,False,,,,,,,,,,634782.0,42379.0,28444845.0,69207.0,15702.0,964.0,10270.0,27372.0,8317.0,21115.0,137358.0,7694.0,10579.0,25282.0,17165.0,25952.0,18928.0,6166.0,77210.0,20965.0,5503.0,15754.0,0.304690429155206,0.0770563752595379,-92.1510297992996,47.36874724270032,0.0,,,,,,,1.420938725623851,-3.5095689477248984,,,,13.361036911844845
2020,26002.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.1510297992996,47.36874724270032,0.0,,,,,,,,,,,,
2021,26002.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.1510297992996,47.36874724270032,0.0,,,,,,,,,,,,
2022,26002.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.1510297992996,47.36874724270032,0.0,,,,,,,,,,,,
2023,26002.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.1510297992996,47.36874724270032,0.0,,,,,,,,,,,,
2000,26003.0,,,,,,,,,,,,,,,,,,,6.364317010326603,IDW_k5,6.364317010326603,True,,,,,,,,,,7514.0,1542.0,132854.0,3984.0,0.0,0.0,0.0,448.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,742.0,13.0,0.0,0.0,0.0214266702155975,0.0,-90.38597388366595,47.72666124703112,0.0,,,,,,,,,,,,8.924523226133914
2010,26003.0,,,,,,,,,,,,,,,,,,,,,,False,66.0,92.0,3008.0,84.0,112.0,2818.0,-18.0,-20.0,190.0,7024.0,1638.0,182974.0,2890.0,20.0,0.0,358.0,352.0,259.0,125.0,33.0,37.0,0.0,0.0,0.0,50.0,0.0,71.0,877.0,0.0,0.0,0.0,0.064635535307517,0.0,-90.38597388366595,47.72666124703112,0.0,,,,,,,,,,,,8.857088135314953
2015,26003.0,,,,,,,,,,,,,,,,,,,4.627438493916446,IDW_k5,4.627438493916446,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.38597388366595,47.72666124703112,0.0,,,,,,,,,,,,
2019,26003.0,,,,,,,,,,,,,,,,,,,3.494449923196747,IDW_k5,3.494449923196747,True,,,,,,,,,,9968.0,1404.0,321638.0,3863.0,95.0,0.0,405.0,609.0,116.0,147.0,324.0,35.0,0.0,59.0,0.0,245.0,170.0,242.0,1469.0,28.0,0.0,16.0,0.0794542536115569,0.0059189406099518,-90.38597388366595,47.72666124703112,0.0,,,,,,,,,,,,9.207135241027235
2000,26004.0,,,,,,,,,,,,,,,,,,,9.483663460918724,IDW_k5,9.483663460918724,True,,,,,,,,,,16489.0,2694.0,357382.0,2036.0,0.0,507.0,0.0,536.0,0.0,374.0,2258.0,83.0,0.0,1371.0,0.0,850.0,0.0,60.0,2711.0,814.0,0.0,0.0,0.1646552246952513,0.1138941112256655,-93.78336630127362,48.24526839950785,0.0,,,,,,,,,,,,9.710448770900967
2010,26004.0,,,,,,,,,,,,,,,,,,,,,,False,106.0,174.0,2894.0,108.0,162.0,3048.0,-2.0,12.0,-154.0,13566.0,2456.0,376962.0,2390.0,159.0,1076.0,134.0,388.0,0.0,256.0,1583.0,0.0,0.0,102.0,0.0,601.0,273.0,86.0,1667.0,555.0,0.0,0.0,0.1556833259619637,0.0868347338935574,-93.78336630127362,48.24526839950785,0.0,,,,,,,,,,,,9.515321941506025
2015,26004.0,,,,,,,,,,,,,,,,,,,5.357115131476443,IDW_k5,5.357115131476443,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93.78336630127362,48.24526839950785,0.0,,,,,,,,,,,,
2019,26004.0,,,,,,,,,,,,,,,,,,,4.386272080594192,IDW_k5,4.386272080594192,True,,,,,,,,,,16259.0,1880.0,545068.0,2486.0,309.0,762.0,83.0,633.0,36.0,600.0,2438.0,183.0,0.0,599.0,0.0,516.0,216.0,80.0,2922.0,442.0,62.0,140.0,0.213604772741251,0.0875207577341779,-93.78336630127362,48.24526839950785,0.0,,,,,,,,,,,,9.696401880595555
2000,26101.0,,,,,,,,,,,,,,,10.994068,6.0,,,,,10.994068,False,,,,,,,,,,47820.0,8052.0,860516.0,5247.0,629.0,0.0,12.0,1692.0,0.0,2672.0,5166.0,440.0,0.0,4111.0,0.0,2415.0,661.0,444.0,7287.0,548.0,0.0,1371.0,0.1869301547469678,0.0859682141363446,-92.29951752710647,39.65657124012516,0.0,,,,,,,2.397355854611263,,,,,10.775199241012317
2010,26101.0,,,,,,,,,,,,,,,,,0.0375444837209302,215.0,,,,False,620.0,1204.0,17792.0,724.0,1406.0,19886.0,-104.0,-202.0,-2094.0,47802.0,7696.0,1265162.0,5692.0,457.0,0.0,135.0,971.0,0.0,2399.0,7465.0,713.0,0.0,2350.0,0.0,2182.0,785.0,467.0,5097.0,4358.0,0.0,1169.0,0.2376887996318145,0.0491611229655662,-92.29951752710647,39.65657124012516,0.0,,,,,,,,-3.2822288164655675,,,,10.77482275860842
2015,26101.0,,,,,,,,,,,,,,,,,0.0279784219178082,365.0,8.728088411245333,IDW_k5,8.728088411245333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.29951752710647,39.65657124012516,0.0,,,,,,,,-3.5763217116996153,,,,
2019,26101.0,,,,,,,,,,,,,,,,,0.0314978186813186,728.0,8.314344407520302,IDW_k5,8.314344407520302,True,,,,,,,,,,61122.0,5837.0,1989252.0,6720.0,1395.0,131.0,430.0,1554.0,364.0,3098.0,7373.0,970.0,0.0,3297.0,0.0,2598.0,866.0,554.0,9743.0,5885.0,846.0,1465.0,0.2073066980792513,0.0699257223258401,-92.29951752710647,39.65657124012516,0.0,,,,,,,,-3.4578369837604255,,,,11.020627145818121
2000,26102.0,,,,,,,,,,,,,,,,,,,11.603415181645843,IDW_k5,11.603415181645843,True,,,,,,,,,,52362.0,7448.0,986931.0,4906.0,446.0,0.0,174.0,2060.0,0.0,2003.0,5558.0,557.0,208.0,6203.0,165.0,2595.0,808.0,234.0,7226.0,1011.0,0.0,3256.0,0.1704671326534509,0.1216149115770978,-93.4013377299381,39.41233346362117,0.0,,,,,,,,,,,,10.865936416391367
2010,26102.0,,,,,,,,,,,,,,,,,,,,,,False,544.0,1034.0,13794.0,814.0,1534.0,21800.0,-270.0,-500.0,-8006.0,47245.0,7074.0,1296413.0,5383.0,458.0,0.0,0.0,1285.0,0.0,1869.0,7851.0,238.0,0.0,2700.0,0.0,2394.0,707.0,104.0,5953.0,958.0,0.0,3002.0,0.2257381733516774,0.0571489046459942,-93.4013377299381,39.41233346362117,0.0,,,,,,,,,,,,10.763102107216726
2015,26102.0,,,,,,,,,,,,,,,,,,,7.425562707923949,IDW_k5,7.425562707923949,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93.4013377299381,39.41233346362117,0.0,,,,,,,,,,,,
2019,26102.0,,,,,,,,,,,,,,,,,,,7.792538661569998,IDW_k5,7.792538661569998,True,,,,,,,,,,58512.0,5191.0,1855770.0,5890.0,864.0,200.0,274.0,1666.0,1200.0,2751.0,8131.0,508.0,0.0,5249.0,0.0,3299.0,1022.0,134.0,8986.0,968.0,0.0,3059.0,0.2326360404703308,0.0931261963357943,-93.4013377299381,39.41233346362117,0.0,,,,,,,,,,,,10.976987140389163
2000,26103.0,,,,,,,,,,,,,,,,,,,11.347346918069254,IDW_k5,11.347346918069254,True,,,,,,,,,,17517.0,3202.0,331553.0,1027.0,18.0,0.0,24.0,561.0,0.0,791.0,1741.0,598.0,0.0,2553.0,0.0,733.0,235.0,62.0,2154.0,56.0,0.0,732.0,0.1920991037278072,0.1457441342695667,-93.0275110476798,39.67449427768423,0.0,,,,,,,,,,,,9.770927116951647
2010,26103.0,,,,,,,,,,,,,,,,,,,,,,False,194.0,408.0,5492.0,274.0,498.0,7150.0,-80.0,-90.0,-1658.0,13219.0,3010.0,385592.0,1323.0,20.0,0.0,0.0,158.0,0.0,665.0,1593.0,73.0,0.0,1035.0,0.0,971.0,269.0,0.0,1863.0,315.0,0.0,499.0,0.1966865874877071,0.0782963915576064,-93.0275110476798,39.67449427768423,0.0,,,,,,,,,,,,9.4894104675794
2015,26103.0,,,,,,,,,,,,,,,,,,,7.757327553960727,IDW_k5,7.757327553960727,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93.0275110476798,39.67449427768423,0.0,,,,,,,,,,,,
2019,26103.0,,,,,,,,,,,,,,,,,,,7.467662475115146,IDW_k5,7.467662475115146,True,,,,,,,,,,17089.0,2202.0,575302.0,1482.0,406.0,0.0,121.0,425.0,0.0,1096.0,2501.0,140.0,0.0,1059.0,0.0,953.0,323.0,69.0,2676.0,519.0,0.0,1056.0,0.2375797296506524,0.0619696881034583,-93.0275110476798,39.67449427768423,0.0,,,,,,,,,,,,9.746190260646909
2000,26104.0,,,,,,,,,,,,,,,,,,,11.156905712082237,IDW_k5,11.156905712082237,True,,,,,,,,,,11482.0,2018.0,239248.0,557.0,38.0,0.0,0.0,410.0,0.0,543.0,1432.0,56.0,0.0,2029.0,0.0,490.0,0.0,42.0,1069.0,41.0,0.0,354.0,0.1768855600069674,0.1767113743250304,-93.56698256412425,40.27142222561032,0.0,,,,,,,,,,,,9.348535870727583
2010,26104.0,,,,,,,,,,,,,,,,,,,,,,False,130.0,226.0,5810.0,126.0,216.0,2808.0,4.0,10.0,3002.0,9353.0,1854.0,229672.0,818.0,0.0,0.0,0.0,105.0,0.0,447.0,1957.0,45.0,0.0,672.0,0.0,520.0,112.0,0.0,1398.0,7.0,0.0,178.0,0.2738158879503902,0.0718486047257564,-93.56698256412425,40.27142222561032,0.0,,,,,,,,,,,,9.143452426434552
2015,26104.0,,,,,,,,,,,,,,,,,,,7.527130281396772,IDW_k5,7.527130281396772,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93.56698256412425,40.27142222561032,0.0,,,,,,,,,,,,
2019,26104.0,,,,,,,,,,,,,,,,,,,7.169044446412453,IDW_k5,7.169044446412453,True,,,,,,,,,,8456.0,1215.0,219155.0,1058.0,54.0,0.0,28.0,246.0,0.0,463.0,1294.0,35.0,0.0,206.0,0.0,628.0,311.0,76.0,1328.0,94.0,126.0,160.0,0.2486991485335856,0.0392620624408703,-93.56698256412425,40.27142222561032,0.0,,,,,,,,,,,,9.042631527550073
2000,26105.0,,,,,,,,,,,,,,,,,,,11.000356483754674,IDW_k5,11.000356483754674,True,,,,,,,,,,5224.0,1262.0,103592.0,176.0,10.0,0.0,0.0,73.0,0.0,491.0,369.0,64.0,0.0,70.0,0.0,179.0,54.0,58.0,503.0,96.0,0.0,155.0,0.1872128637059724,0.0133996937212863,-93.06910412888423,40.3299279420403,0.0,,,,,,,,,,,,8.561018670956267
2010,26105.0,,,,,,,,,,,,,,,,,,,,,,False,112.0,218.0,3106.0,102.0,214.0,2408.0,10.0,4.0,698.0,4331.0,1232.0,141944.0,134.0,0.0,0.0,0.0,8.0,0.0,306.0,297.0,0.0,0.0,64.0,0.0,44.0,0.0,13.0,621.0,129.0,0.0,32.0,0.1392288155160471,0.0147771877164627,-93.06910412888423,40.3299279420403,0.0,,,,,,,,,,,,8.373553741214627
2015,26105.0,,,,,,,,,,,,,,,,,,,7.678940158500674,IDW_k5,7.678940158500674,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93.06910412888423,40.3299279420403,0.0,,,,,,,,,,,,
2019,26105.0,,,,,,,,,,,,,,,,,,,7.243580794476744,IDW_k5,7.243580794476744,True,,,,,,,,,,10598.0,671.0,425050.0,40.0,145.0,0.0,8.0,159.0,0.0,533.0,466.0,0.0,0.0,5176.0,0.0,171.0,97.0,36.0,946.0,87.0,0.0,85.0,0.103415738818645,0.4883940366106812,-93.06910412888423,40.3299279420403,0.0,,,,,,,,,,,,9.268420583052707
2000,26106.0,,,,,,,,,,,,,,,,,,,10.515198075373146,IDW_k5,10.515198075373146,True,,,,,,,,,,21679.0,4314.0,400706.0,1809.0,92.0,0.0,12.0,547.0,0.0,826.0,2730.0,68.0,0.0,1988.0,0.0,612.0,295.0,146.0,3591.0,375.0,0.0,718.0,0.1807740209419253,0.0917016467549241,-93.16740818444126,40.82623611149597,0.0,,,,,,,,,,,,9.984099329028517
2010,26106.0,,,,,,,,,,,,,,,,,,,,,,False,244.0,494.0,8070.0,336.0,622.0,9794.0,-92.0,-128.0,-1724.0,20259.0,4132.0,535238.0,2011.0,42.0,0.0,0.0,123.0,0.0,565.0,2596.0,24.0,0.0,1218.0,0.0,618.0,298.0,86.0,4116.0,620.0,0.0,300.0,0.1719235895157707,0.0601214275136976,-93.16740818444126,40.82623611149597,0.0,,,,,,,,,,,,9.916354418242951
2015,26106.0,,,,,,,,,,,,,,,,,,,7.548099383517308,IDW_k5,7.548099383517308,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93.16740818444126,40.82623611149597,0.0,,,,,,,,,,,,
2019,26106.0,,,,,,,,,,,,,,,,,,,7.1325517811405446,IDW_k5,7.1325517811405446,True,,,,,,,,,,29217.0,2621.0,988792.0,2820.0,208.0,0.0,223.0,649.0,0.0,932.0,3099.0,136.0,0.0,1997.0,105.0,845.0,549.0,92.0,4548.0,3095.0,188.0,549.0,0.1614128760653044,0.0783790259095732,-93.16740818444126,40.82623611149597,0.0,,,,,,,,,,,,10.282506010629309
2000,26107.0,,,,,,,,,,,,,,,,,,,11.241343392607144,IDW_k5,11.241343392607144,True,,,,,,,,,,34468.0,5722.0,646972.0,4751.0,222.0,0.0,33.0,1046.0,0.0,1086.0,4690.0,482.0,0.0,1713.0,250.0,2137.0,367.0,339.0,5548.0,141.0,0.0,980.0,0.1922072647092955,0.0569513751885807,-92.35214273642065,40.28395191013782,0.0,,,,,,,,,,,,10.447786636359657
2010,26107.0,,,,,,,,,,,,,,,,,,,,,,False,360.0,654.0,8654.0,366.0,630.0,10266.0,-6.0,24.0,-1612.0,36625.0,5762.0,853035.0,5323.0,388.0,0.0,0.0,855.0,0.0,1538.0,6548.0,259.0,208.0,970.0,0.0,1725.0,3014.0,323.0,4842.0,141.0,0.0,121.0,0.3101433447098976,0.0264846416382252,-92.35214273642065,40.28395191013782,0.0,,,,,,,,,,,,10.50848634631937
2015,26107.0,,,,,,,,,,,,,,,,,,,8.077031703543438,IDW_k5,8.077031703543438,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.35214273642065,40.28395191013782,0.0,,,,,,,,,,,,
2019,26107.0,,,,,,,,,,,,,,,,,,,7.594749335208526,IDW_k5,7.594749335208526,True,,,,,,,,,,43627.0,4100.0,1299173.0,6761.0,768.0,0.0,243.0,907.0,1446.0,1407.0,6784.0,451.0,449.0,1389.0,0.0,1958.0,771.0,276.0,8594.0,392.0,0.0,821.0,0.248905494303986,0.0318380819217457,-92.35214273642065,40.28395191013782,0.0,,,,,,,,,,,,10.683431503726073
2000,26201.0,,,,,,,,,,,,,,,6.2689392,20.0,,,,,6.2689392,False,,,,,,,,,,203794.0,20802.0,4707769.0,21854.0,4735.0,0.0,948.0,12183.0,3090.0,8779.0,26252.0,1573.0,1444.0,3690.0,1298.0,13809.0,9760.0,2216.0,28770.0,5840.0,1528.0,8104.0,0.2426666143262313,0.0319734633993149,-101.20430290206804,47.1629480377762,0.0,,,,,,,1.8356071537282908,,,,,12.224864958709311
2010,26201.0,,,,,,,,,,,,,,,,,0.0326203166202414,1077.0,,,,False,2376.0,3960.0,90283.0,1782.0,2882.0,69508.0,594.0,1078.0,20775.0,235317.0,23648.0,7830450.0,28444.0,8140.0,0.0,3841.0,13752.0,4682.0,13133.0,35350.0,2311.0,2769.0,2552.0,0.0,12996.0,7142.0,1561.0,29607.0,6088.0,0.0,9151.0,0.2661006217145382,0.0108449453290667,-101.20430290206804,47.1629480377762,0.0,,,,,,,,-3.4228199755138307,,,,12.368688820299473
2015,26201.0,,,,,,,,,,,,,,,6.338323,72.0,0.0314907621993127,1455.0,,,6.338323,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-101.20430290206804,47.1629480377762,0.0,,,,,,,1.8466142224189095,-3.4580610396745857,,,,
2019,26201.0,,,,,,,,,,,,,,,5.2595045,16.0,0.0309629227144203,1061.0,,,5.2595045,False,,,,,,,,,,341299.0,24789.0,16563392.0,32890.0,9485.0,6.0,5375.0,19763.0,4499.0,11860.0,51280.0,5482.0,3032.0,8224.0,4284.0,16373.0,23162.0,2800.0,44038.0,12390.0,9752.0,11377.0,0.2821074776076109,0.0652389839993671,-101.20430290206804,47.1629480377762,0.0,,,,,,,1.660036820791464,-3.4749648317957336,,,,12.740514204916876
